Date,Stock,Price,p/e,Sector Lowest,52 Week High,200d-EMA,Alpha,Beta,Worth,Weight
9/29/2023,COP,356.65,3.75,100.14,473.4,355.64,0.0346,1.01,-5.99,0.0249
9/29/2023,PSX,445.78,-5.26,103.63,255.75,428.17,0.0236,1.1,-13.49,0.0367
9/29/2023,SLB,229.56,-0.63,80.42,182.14,230.76,0.0295,0.86,-7.06,0.0188
9/29/2023,TSLA,275.91,1.72,97.11,335.07,274.97,0.068,1.09,3.45,0.0317
9/29/2023,F,388.1,-0.41,90.33,274.41,385.86,0.0439,0.81,17.83,0.0372
9/29/2023,GM,412.51,2.7,120.85,259.59,397.43,0.0678,1.17,-13.23,0.0388
9/29/2023,RIVN,197.6,0.06,113.85,168.21,195.73,0.0371,0.96,-36.29,0.0243
9/29/2023,LCID,194.43,-3.46,82.1,446.85,191.29,0.0457,1.04,-27.05,0.0139
9/29/2023,AMZN,379.03,-0.04,118.61,265.79,364.65,0.0732,0.81,-9.88,0.0101
9/29/2023,WMT,337.53,1.49,97.63,124.71,352.3,0.0821,1.11,-47.23,0.0313
9/29/2023,COST,353.82,4.21,110.52,362.39,367.68,0.0564,1.13,-9.91,0.0265
9/29/2023,TGT,122.14,-3.06,102.03,335.36,121.87,0.0516,1.12,26.41,0.0264
9/29/2023,HD,287.82,2.43,138.5,379.34,295.18,0.0361,1.18,-19.54,0.0208
9/29/2023,BA,402.47,-5.66,135.4,263.9,397.2,0.083,0.87,3.16,0.0218
9/29/2023,LMT,247.92,6.03,140.42,400,246.65,0.0141,1,-13.52,0.0252
9/29/2023,NOC,341.52,-2.04,117.41,451.93,358.27,0.0637,0.99,-22.14,0.0397
9/29/2023,GD,334.67,-8.09,90.64,181.25,344.81,0.0145,1.04,0.84,0.0335
9/29/2023,RTX,303.26,-6.2,139.83,293.2,310.07,0.059,0.98,21.36,0.0373
9/29/2023,VZ,268.08,4.19,121.41,256.65,265.54,0.0381,0.89,-16.1,0.0348
9/29/2023,T,194.12,-0.43,109.71,156.84,193.85,0.0692,0.82,43.93,0.0322
9/29/2023,DIS,250.86,-9.27,103.48,134.34,245.52,0.0631,1.02,19.37,0.0283
9/29/2023,NFLX,99.76,-1.02,88.19,487.92,90.78,0.0609,1.05,-13.63,0.0363
9/29/2023,CMCSA,128.63,6.12,99.34,125.25,130.74,0.0531,0.8,8.18,0.0349
9/29/2023,AMD,151.81,-6.42,113.41,146.51,155.66,0.0453,0.88,6.07,0.0338
9/29/2023,TSM,120.53,-11.02,95.16,184.3,123.8,0.064,0.83,7.28,0.0127
9/29/2023,INTC,331.11,4.75,107.13,304.57,329.7,0.0121,0.88,31.38,0.0388
9/29/2023,AVGO,254.53,0.34,101.52,369.93,255.27,0.0583,1.14,13.58,0.0325
9/29/2023,QCOM,112.32,1.76,129.89,419.62,103.57,0.0685,0.91,-9.16,0.033
10/6/2023,AAPL,317.75,-5.92,103.32,161.71,317.9,0.0442,0.88,8.43,0.0306
10/6/2023,MSFT,231.28,-1.35,122.97,205.15,211.05,0.0694,0.85,2.04,0.0382
10/6/2023,GOOGL,310.06,5.12,139.87,165.84,324.89,0.0237,0.83,32.64,0.0137
10/6/2023,NVDA,275.82,0.59,122.19,453.35,272.13,0.0772,1.01,12.63,0.0323
10/6/2023,META,193.94,7.18,129.9,420.63,190.14,0.0526,1.19,7.1,0.033
10/6/2023,JPM,321.21,3.49,128.06,462.58,325.13,0.0541,1.05,-19.67,0.0278
10/6/2023,BAC,161.36,0.93,112.66,120.35,142.17,0.0764,0.84,15.75,0.0219
10/6/2023,WFC,206.54,-8.69,97.99,421.89,208.28,0.0567,1.06,-13.67,0.0164
10/6/2023,C,206.93,-1.57,106.2,451.17,200.17,0.0381,0.97,-13.29,0.0349
10/6/2023,GS,406.2,-5.85,87.81,189.88,422.01,0.0696,0.9,-6.13,0.0214
10/6/2023,PG,256.94,-0.35,86.83,234.84,272.13,0.0349,1.19,33.67,0.0387
10/6/2023,KO,152.83,0.77,91.83,308.96,156.02,0.0539,0.97,-54.09,0.0113
10/6/2023,PEP,226.1,3.97,140.86,313.96,218.89,0.0304,0.92,-2.95,0.0196
10/6/2023,MO,368.46,0.34,131.75,180.99,367.32,0.0161,1,22.69,0.0308
10/6/2023,MNST,302.38,-0.44,138.23,284.58,311.52,0.0587,0.98,-36.24,0.028
10/6/2023,JNJ,180.19,11.66,142.19,181.63,180.64,0.0645,0.94,-11.9,0.0399
10/6/2023,PFE,213.44,1.39,143.44,226.42,228.71,0.0639,1.09,15.57,0.0222
10/6/2023,MRNA,213.13,8.21,140.1,471.44,212.61,0.0162,1.1,1.76,0.0319
10/6/2023,LLY,326.42,3.62,127.24,196.48,331.43,0.0764,0.91,35.03,0.0396
10/6/2023,UNH,177.07,-6.1,114.81,293.66,187.19,0.0424,0.9,24.09,0.0139
10/6/2023,XOM,272.28,3.98,126.49,382.71,268.08,0.045,0.97,-8.61,0.0321
10/6/2023,CVX,387.44,0.12,141.79,226.05,376.09,0.0653,1.19,3.63,0.0359
10/6/2023,COP,220.66,-1.44,97.31,164.54,230.35,0.0882,1.11,15.47,0.0335
10/6/2023,PSX,298.13,-4.27,99.28,282,310.57,0.0485,1.03,-34.65,0.0294
10/6/2023,SLB,234.37,3.64,101.42,293.21,227.72,0.0638,1.05,38.54,0.0392
10/6/2023,TSLA,144.48,-3.31,139.62,267.49,137.67,0.0708,1.14,-24.98,0.016
10/6/2023,F,219.52,-2.51,84.13,495.94,211.4,0.0856,0.84,17.88,0.029
10/6/2023,GM,119.14,2.69,98.56,471.84,132.68,0.0625,1.04,-9.71,0.0168
10/6/2023,RIVN,99.08,-4.93,111.95,221.41,115.53,0.0474,1,14.61,0.0309
10/6/2023,LCID,313.66,-2,141.75,401.33,317.93,0.0448,0.81,9.94,0.0281
10/6/2023,AMZN,442.91,4.83,82.75,111.67,430.26,0.0537,0.82,-27.38,0.0187
10/6/2023,WMT,195.17,-2.13,101.46,396.47,181.52,0.0678,1.03,6.03,0.0139
10/6/2023,COST,294.26,-3.22,123.4,435.53,309.94,0.0394,1,-8.3,0.0262
10/6/2023,TGT,319.07,-1,119.79,195.8,322.75,0.0377,1.04,-7.89,0.0384
10/6/2023,HD,402.3,-0.34,105.23,345.81,406.64,0.0244,0.9,-9.04,0.0294
10/6/2023,BA,133.9,6.7,85.87,184.38,137.24,0.0733,0.98,5.82,0.0141
10/6/2023,LMT,234.93,2.45,115.47,228.95,235.99,0.0736,1.07,32.21,0.0114
10/6/2023,NOC,360.07,-7.93,80.85,245.25,353.79,0.0002,1.14,-14.41,0.0192
10/6/2023,GD,349.16,-4.76,121.68,423.92,357.26,0.0294,0.83,-23.15,0.0137
10/6/2023,RTX,249.88,9.75,101.58,464.29,241.59,0.059,1.06,1.65,0.0313
10/6/2023,VZ,360.86,7.28,139.88,388,359.43,0.0389,1.1,1.79,0.0372
10/6/2023,T,417.19,9.45,118.37,487.09,403.31,0.0693,1.11,-21.18,0.0284
10/6/2023,DIS,345.43,-0.58,139.99,144.76,352.31,0.0376,1.16,-10.73,0.023
10/6/2023,NFLX,166.82,8.49,123.9,325.15,168.57,0.083,0.9,-2.36,0.0307
10/6/2023,CMCSA,164.27,-4.87,88.51,180.94,156.86,0.033,1.05,-5.07,0.0331
10/6/2023,AMD,280.47,-11.85,107.37,456.3,272.56,0.0904,0.99,-0.95,0.0396
10/6/2023,TSM,378.98,1.77,124.81,485.53,369.22,0.0512,1,-4.13,0.0352
10/6/2023,INTC,361.79,2.59,109.77,210.44,367.83,0.0294,0.97,29.32,0.0162
10/6/2023,AVGO,270.47,3.71,92.54,154.75,262.45,0.0589,1.18,-8.44,0.0121
10/6/2023,QCOM,412.86,-3.21,102.79,130.29,416.45,0.0369,1,4.73,0.0361
10/13/2023,AAPL,291.98,5.61,85.36,201.47,297.74,0.062,0.8,-16.54,0.0343
10/13/2023,MSFT,132,11.45,132.34,118.55,139.64,0.0444,1.17,14.36,0.0178
10/13/2023,GOOGL,293.52,-5.21,115.16,197.58,293.72,0.0374,0.95,27.5,0.0208
10/13/2023,NVDA,173.27,-0.01,141.2,425.37,168.59,0.0207,1.09,-19.32,0.0185
10/13/2023,META,432.33,-0.86,82.46,394.78,427.47,0.0347,0.94,-8.91,0.0194
10/13/2023,JPM,92.15,0.24,122.92,161.68,108.12,0.0471,1.19,-4.64,0.0227
10/13/2023,BAC,318.77,-1.92,127.75,359.08,320.31,0.0309,1.14,19.19,0.0331
10/13/2023,WFC,321.98,-4.97,121.5,329.88,304.08,0.0532,1.1,4.9,0.0257
10/13/2023,C,404.48,-3.31,102.59,153.99,404.75,0.0743,1.19,3.81,0.0232
10/13/2023,GS,318.87,0.59,112.91,447.28,312.29,0.0358,0.8,-9.41,0.0399
10/13/2023,PG,415.43,-0.24,112.08,154.33,418.2,0.0611,1,-14.31,0.0143
10/13/2023,KO,351.2,3.8,93.95,298.64,349.03,0.0689,0.94,-7.65,0.0116
10/13/2023,PEP,114.46,-1.86,144.34,182.38,122.04,0.0636,0.96,-0.11,0.0268
10/13/2023,MO,113.28,-4.6,114,126.78,129.11,0.0382,1.16,-17.97,0.0241
10/13/2023,MNST,147.21,3.93,136.52,485.49,165.84,0.0629,0.92,-10.91,0.0207
10/13/2023,JNJ,357.4,3.77,103.01,181.62,345.65,0.0361,1.12,0.68,0.0343
10/13/2023,PFE,391.84,-3.59,89.51,159.24,390.49,0.0719,0.96,15.97,0.0219
10/13/2023,MRNA,213.59,9.64,112.95,444.76,212.85,0.0875,0.96,-25.43,0.019
10/13/2023,LLY,254.56,-6.78,136.55,433.21,245.17,0.0443,0.92,-1.95,0.0271
10/13/2023,UNH,446.93,-2.57,111.69,334.41,434.46,0.0671,0.91,24.89,0.019
10/13/2023,XOM,139.24,-15.17,103.98,308.43,143.56,0.0365,1.12,-12.03,0.0241
10/13/2023,CVX,313.99,-7.26,109.26,284.24,321.34,0.051,0.82,17.52,0.0272
10/13/2023,COP,369.72,6.05,136.85,217.99,373.46,0.0664,0.84,-9.78,0.0187
10/13/2023,PSX,202.37,2.85,81.98,359.07,212.61,0.0522,1.13,-19.58,0.0179
10/13/2023,SLB,210.46,-4.24,89.33,219.01,222.71,0.0324,1.03,11.82,0.022
10/13/2023,TSLA,203.76,0.51,113.64,384.02,197.4,0.0676,0.87,-1.68,0.0178
10/13/2023,F,358.76,0.95,110.42,321.92,368.32,0.0325,1.18,22.05,0.0103
10/13/2023,GM,143.23,-2.74,148.06,300.34,117.79,0.0593,1.02,27.51,0.0378
10/13/2023,RIVN,347.99,10.2,102.08,118.67,345,0.0496,0.84,8.04,0.014
10/13/2023,LCID,209.35,-0.24,88.13,328.63,237.95,0.0711,0.99,15.18,0.023
10/13/2023,AMZN,317.45,0.78,133.85,181.03,297.55,0.0091,1.07,-15.26,0.023
10/13/2023,WMT,297.1,-1.68,99.56,208.06,307.31,0.0105,0.98,-13.85,0.0296
10/13/2023,COST,433.7,0.24,139.93,361.06,426.5,0.0676,0.87,1.31,0.0269
10/13/2023,TGT,333.03,-2.63,97.88,177.67,325.23,0.0346,0.86,-13.3,0.0232
10/13/2023,HD,404.88,4.83,123.3,469.69,416.7,0.0328,0.84,17.14,0.0195
10/13/2023,BA,325.73,4.54,148.58,152.19,320.05,0.0425,0.91,-47.03,0.0185
10/13/2023,LMT,374.81,2.2,127.77,202.01,366.46,0.0498,1.09,9.3,0.0168
10/13/2023,NOC,193.63,-4.76,89.29,371.75,205.09,0.0603,0.82,-13.6,0.031
10/13/2023,GD,335.92,1.09,91.26,450.16,335.54,0.0648,1.2,-13.38,0.0355
10/13/2023,RTX,176.04,-8.83,86.35,145.16,175.73,0.0705,0.99,14.92,0.0206
10/13/2023,VZ,332.27,0.48,100.15,145.31,337.61,0.0052,1.01,41.19,0.0271
10/13/2023,T,216.67,-4.87,113.98,309.49,224.07,0.0407,0.9,-12.2,0.0326
10/13/2023,DIS,300,3.46,101.77,289.65,314.57,0.0387,0.88,35.7,0.028
10/13/2023,NFLX,287.28,5.31,117.86,434.87,281.86,0.0387,1.16,36.02,0.0286
10/13/2023,CMCSA,328.02,-2.6,119.72,126.19,318.1,0.0673,1.09,14.67,0.023
10/13/2023,AMD,360,9.18,134.4,122.88,389.59,0.0511,0.88,-35.18,0.0127
10/13/2023,TSM,240.77,-3.04,135.28,365.24,238.6,0.0313,0.92,-14.8,0.0106
10/13/2023,INTC,154.17,-7.24,103.78,263.41,137.19,0.0524,1.05,-19,0.0366
10/13/2023,AVGO,127.36,1.23,145.06,366.81,135.91,0.0726,1.09,-41.17,0.0317
10/13/2023,QCOM,241.59,-7.47,105.85,304.27,234.32,0.0288,1.12,14.78,0.0378
10/20/2023,AAPL,401.35,7.92,106.21,149.68,396.69,0.0367,1.02,7.85,0.0336
10/20/2023,MSFT,402.85,-6.03,98.92,463.62,420.24,0.0203,0.91,38.66,0.0136
10/20/2023,GOOGL,401.14,-3.9,110.45,205.23,399.04,0.0238,1.06,4.6,0.0115
10/20/2023,NVDA,376.3,2.1,136.32,426.74,377.24,0.0496,1.03,19.17,0.0173
10/20/2023,META,285.98,-8.79,82.41,158.91,288.97,0.0526,0.92,-10,0.0395
10/20/2023,JPM,172.46,-1.48,141.1,455.44,166.96,0.0543,1.1,9.95,0.0381
10/20/2023,BAC,116.35,1.45,137.65,274.98,110.5,0.0471,1.11,-12.32,0.0337
10/20/2023,WFC,200.22,-1.08,111.37,423.57,194.48,0.0457,0.83,1.43,0.0238
10/20/2023,C,320.46,10.37,120.94,444.67,332.13,0.051,1.1,-8.46,0.0113
10/20/2023,GS,124.59,-7.2,82.56,489.99,132.55,0.065,0.84,14.93,0.0257
10/20/2023,PG,263.67,-1.64,118.55,181.57,236.89,0.0275,1.01,-14.53,0.0259
10/20/2023,KO,210.58,-9.21,102,284.62,195.32,0.0494,1.08,-29.85,0.0216
10/20/2023,PEP,306.05,1.82,145.13,386.31,312.7,0.0651,0.83,-2.14,0.0211
10/20/2023,MO,352.93,5.31,129.86,138.62,350.73,0.0514,0.9,-37.15,0.0163
10/20/2023,MNST,193.04,-4.44,98.77,198.14,191.32,0.0035,0.87,-22.76,0.0241
10/20/2023,JNJ,112.72,-8.8,144.46,335.4,95.1,0.0548,1.19,0.59,0.0249
10/20/2023,PFE,196.93,-1.66,139.51,146.45,180.8,0.0685,0.88,6.21,0.0127
10/20/2023,MRNA,313.09,7.84,99.36,229.37,306.77,0.0488,1.06,14.59,0.0307
10/20/2023,LLY,198.32,-6.34,100.41,399.13,187.46,0.0401,0.96,-11.49,0.0126
10/20/2023,UNH,372.52,0.46,130.31,125.05,390.52,0.0506,0.85,-19.33,0.0109
10/20/2023,XOM,194.49,-4.16,149.55,460.76,190.16,0.0729,1.08,17.4,0.0117
10/20/2023,CVX,94.55,-2.67,116.74,456.74,101.7,0.0319,1.09,35.08,0.0331
10/20/2023,COP,336.58,7.41,135.16,352.5,329.24,0.0726,1.03,18.94,0.0104
10/20/2023,PSX,440.46,-2.2,92.29,398.31,430.8,0.0669,0.95,-14.51,0.0142
10/20/2023,SLB,183.01,6.78,97.03,222.85,196.18,0.0453,0.91,10.38,0.0356
10/20/2023,TSLA,217.8,-0.95,133.44,316.96,237.3,0.0607,1.19,32.68,0.0266
10/20/2023,F,260.02,10.56,111.42,214.82,256.5,0.0124,1.05,1.51,0.0113
10/20/2023,GM,356.27,-1.8,90.52,412.87,369.32,0.0059,1.14,-19.08,0.0135
10/20/2023,RIVN,198.93,1.97,113.2,131.02,199.32,0.0685,0.86,-40.19,0.0291
10/20/2023,LCID,365.09,-4.21,82.48,167.73,356.04,0.0216,0.95,36.1,0.0273
10/20/2023,AMZN,115.36,2.45,124.49,133.14,134.82,0.0931,0.98,-15.83,0.0332
10/20/2023,WMT,74.41,2.21,123.07,427.25,91.05,0.0312,0.95,-10.07,0.0329
10/20/2023,COST,336.97,-1.49,103.04,391.54,336.87,0.0449,0.98,-35.23,0.0322
10/20/2023,TGT,357.53,5.79,107.68,322.26,352.62,0.0316,1.04,-38.64,0.0171
10/20/2023,HD,120.21,0.93,86.39,309.78,109.13,0.0691,1.07,22.72,0.0395
10/20/2023,BA,443.24,-4.68,80.61,430.6,443.04,0.021,0.97,-3.72,0.0323
10/20/2023,LMT,373.12,0.95,135.2,171.25,362.83,0.0426,0.97,2.36,0.037
10/20/2023,NOC,426.73,-5.25,97.79,252.61,436.45,0.0609,1.11,-17.96,0.0282
10/20/2023,GD,205.66,2.64,147.09,273.42,221.13,0.0458,0.9,20.46,0.0317
10/20/2023,RTX,104.87,-16.64,109.88,311.08,101.94,0.0489,0.92,-26.35,0.0362
10/20/2023,VZ,241.56,-6.02,122.9,231.71,250.22,0.0493,0.9,-26.51,0.0352
10/20/2023,T,147.62,7.1,128.71,138.69,156.08,0.0932,0.84,12.46,0.0219
10/20/2023,DIS,200.86,-2.46,142.86,157.96,205.22,0.0412,0.92,1.26,0.0292
10/20/2023,NFLX,257.46,-3.63,82.69,339.82,264.58,0.0513,1.16,26.22,0.0136
10/20/2023,CMCSA,447.45,2.17,113.52,381.28,423.01,0.047,1,8.17,0.0295
10/20/2023,AMD,162.86,-2.55,91.59,174.27,167.26,0.0517,0.95,32.27,0.0166
10/20/2023,TSM,306.09,-8.23,125.77,306.26,315.58,0.0601,1.03,13.97,0.0177
10/20/2023,INTC,393.59,0.94,137.62,388.13,381.97,0.0621,0.84,-21.48,0.0229
10/20/2023,AVGO,329.21,13.01,95.93,204.14,324.2,0.0372,0.81,-13.57,0.0107
10/20/2023,QCOM,419.37,-6.84,136.63,192.08,411.47,0.0385,0.93,-18.67,0.0103
10/27/2023,AAPL,418.69,5.65,146.66,275.81,406.64,0.0657,0.95,33.47,0.0302
10/27/2023,MSFT,189.11,4.17,135.91,108.67,189.46,0.0485,0.91,-13.74,0.0375
10/27/2023,GOOGL,431.53,4.28,111.59,394.51,428.49,0.0691,0.97,-5.31,0.0397
10/27/2023,NVDA,327.05,4.39,121.38,226.78,332.07,0.0482,1.13,-19.13,0.0124
10/27/2023,META,162.68,4.61,139.07,153.88,144.57,0.0239,1.07,5.42,0.018
10/27/2023,JPM,447.53,1.72,142.97,132.96,444.47,0.0484,1.14,5.33,0.0304
10/27/2023,BAC,359.86,3.53,82.48,253.99,352.27,0.0487,1.08,11.28,0.0317
10/27/2023,WFC,379.34,6.17,116.13,431.83,392.87,0.0524,1.04,0.68,0.0202
10/27/2023,C,275.59,-3.9,86.48,448.87,276.45,0.014,1.08,48.1,0.0142
10/27/2023,GS,333.71,-0.54,112.7,399.32,330.16,0.0646,1.12,7.18,0.0237
10/27/2023,PG,367.4,1.72,123.55,301.39,372.57,0.0772,1.05,-4.53,0.0204
10/27/2023,KO,235.44,-2.47,108.83,289.35,246.02,0.0637,0.98,7.16,0.0111
10/27/2023,PEP,357.88,-3.04,96.14,229.69,362.69,0.0119,0.87,3.27,0.0284
10/27/2023,MO,124.7,-2.59,116.41,198.84,145.4,0.0534,0.92,-1.16,0.0248
10/27/2023,MNST,444.2,-7.31,108.73,312.81,446.44,0.0726,0.88,4.41,0.0354
10/27/2023,JNJ,202.49,-1.24,149.88,108.67,224.95,0.0729,1.04,-34.83,0.0265
10/27/2023,PFE,75.83,9.29,101.25,388.39,90.06,0.0583,1.02,-24.15,0.0205
10/27/2023,MRNA,273.96,-3.89,91.43,216,269.36,0.055,1.01,25.48,0.0214
10/27/2023,LLY,378.78,2.23,140.9,432.46,385.77,0.0434,0.88,0.74,0.0341
10/27/2023,UNH,193.7,1.61,90.31,156.61,197.31,0.0458,0.92,-25.58,0.0391
10/27/2023,XOM,91.4,-1.46,131.02,148.42,91.33,0.049,0.81,-0.02,0.037
10/27/2023,CVX,284.93,2.81,92.86,141.5,279.24,0.057,0.93,-39.4,0.0344
10/27/2023,COP,143.45,-1.12,143.23,458.15,142.66,0.0517,1.05,-2.67,0.0202
10/27/2023,PSX,225.06,0.84,133.7,164.29,234.97,0.0433,0.98,-34.29,0.0284
10/27/2023,SLB,237.74,-2.62,135.79,293.06,241.83,0.0704,1.04,7.14,0.0271
10/27/2023,TSLA,432.25,7.54,112.66,495.4,422.1,0.0611,1.04,61.49,0.0337
10/27/2023,F,101.67,8.71,109.38,496.85,106.31,0.047,0.89,10.66,0.0135
10/27/2023,GM,266.12,-12.33,132.61,441.47,269.9,0.0902,1.07,10.71,0.0251
10/27/2023,RIVN,429.54,-3.46,136.4,396.13,445.25,0.0423,1.06,8.05,0.0138
10/27/2023,LCID,268.15,-13.4,114.99,265.8,271.38,0.0771,0.96,-15.94,0.0209
10/27/2023,AMZN,461.15,-4.45,102.57,252.5,445.71,0.0683,1.07,14.43,0.0291
10/27/2023,WMT,298.99,-2.39,108.15,432.83,295.58,0.0893,1.11,6.28,0.0261
10/27/2023,COST,185.96,4.65,143.05,157.24,190.59,0.0434,0.85,2.34,0.039
10/27/2023,TGT,316.72,1.44,88.08,251.74,312.53,0.0428,1.11,-14.49,0.0175
10/27/2023,HD,313.15,-1.59,96.28,428.4,306.95,0.021,1.03,19.52,0.0181
10/27/2023,BA,158.76,2.5,145.96,384.26,157.9,0.0564,1.04,26.61,0.0116
10/27/2023,LMT,371.27,0.44,132.3,304.42,380.8,0.0839,0.85,-8.61,0.0109
10/27/2023,NOC,279.3,-0.96,143.19,227.42,264.87,0.0393,0.99,16.9,0.0223
10/27/2023,GD,121.97,-1.36,90.51,260.04,130.51,0.0245,0.87,24.54,0.0347
10/27/2023,RTX,123.19,4.38,142.51,338.66,127.58,0.0267,1.18,1.47,0.0116
10/27/2023,VZ,98.15,-8.12,108.76,465.85,112.13,0.034,0.99,-13.37,0.0295
10/27/2023,T,93.06,-10.28,94.13,495.22,99.18,0.0897,1.1,-1.88,0.0111
10/27/2023,DIS,434.43,0.3,85.44,285.14,432.81,0.0524,1.09,1.46,0.0176
10/27/2023,NFLX,374.42,1.05,103.84,185.67,375.39,0.051,0.87,-16.81,0.0284
10/27/2023,CMCSA,171.12,5.28,124.68,479.42,178.33,0.0208,0.87,-12.8,0.0237
10/27/2023,AMD,355.13,0.02,94.72,208.57,358.91,0.0516,0.86,1.69,0.0109
10/27/2023,TSM,210.37,-6.97,115.88,467.22,211.68,0.0395,0.98,-4.12,0.0264
10/27/2023,INTC,91.66,-1.79,142.6,412.39,101.74,0.0678,0.89,-5.31,0.0203
10/27/2023,AVGO,212.73,6.69,132.23,459.26,219.52,0.0172,0.95,-4.97,0.0201
10/27/2023,QCOM,135.45,2.41,95.83,102.77,132.11,0.0649,1.09,2.95,0.0206
11/3/2023,AAPL,135.89,-6.27,146.5,191.04,141.21,0.0578,1.18,19.7,0.0377
11/3/2023,MSFT,238.21,7.81,81.55,206.4,227.87,0.0522,1.02,7.13,0.0344
11/3/2023,GOOGL,212.69,3.83,137.22,196.09,222.45,0.0418,0.96,-8.48,0.0175
11/3/2023,NVDA,287.73,1.3,112.65,371.5,282.45,0.0725,0.82,4.35,0.0281
11/3/2023,META,102.7,6.1,142.24,437.11,102.28,0.0208,1.01,-2.63,0.0201
11/3/2023,JPM,421.49,0.65,88.02,146.8,425.67,0.0604,1.12,1.4,0.0339
11/3/2023,BAC,410.46,-1.54,143.12,258.48,405.5,0.0428,0.81,22.17,0.0292
11/3/2023,WFC,285.7,4.72,143.46,107.19,276.8,0.0754,0.99,-52.92,0.0271
11/3/2023,C,367.97,2.85,81.53,339.47,378.6,0.0508,0.95,-30.19,0.0211
11/3/2023,GS,360.38,-1.08,137.78,246.84,363.44,0.0622,1.01,17.01,0.0381
11/3/2023,PG,199,0.21,87.93,376.04,206.82,0.0529,0.84,5.79,0.0339
11/3/2023,KO,194,1.38,122.07,190.48,190.52,0.061,1.08,7.28,0.0265
11/3/2023,PEP,391.41,1.71,97.92,416.66,390.73,0.0426,0.86,3.41,0.0101
11/3/2023,MO,277.15,-4.9,104.79,222.84,264.7,0.0676,1.16,-12.84,0.0267
11/3/2023,MNST,280.36,5.34,96.4,107.17,287.37,0.049,0.82,6.95,0.0335
11/3/2023,JNJ,352.75,3.26,89.83,349.97,354.64,0.0359,0.95,2.98,0.0243
11/3/2023,PFE,298.67,-7.14,140.82,218.61,306.67,0.0359,0.87,41.01,0.0391
11/3/2023,MRNA,256.62,-7.34,134.45,247.14,270.29,0.0292,0.93,-13.66,0.0386
11/3/2023,LLY,313.08,3.3,84.73,214.04,307.11,0.0405,1.19,-1.73,0.0138
11/3/2023,UNH,325.63,0.89,107.53,473.7,329.54,0.0565,1.2,-40.4,0.0336
11/3/2023,XOM,298.19,-5.59,134.47,454.08,303.14,0.0163,1.09,-15.41,0.0348
11/3/2023,CVX,246.18,-1.75,113.97,316.43,239.09,0.0723,0.92,11.62,0.0297
11/3/2023,COP,422.6,-6.55,145.12,354.91,422.52,0.0464,1.09,-11.34,0.0215
11/3/2023,PSX,235.58,-5.54,87.47,287.84,244.5,0.0287,1.18,10.07,0.0352
11/3/2023,SLB,247.96,4.8,130.85,421.62,258.81,0.0307,1.12,-25.88,0.025
11/3/2023,TSLA,303.48,-5.67,128.84,191.47,312.64,0.0824,0.97,6.94,0.0138
11/3/2023,F,264.11,5.34,106.51,129.47,268.53,0.0413,1.18,-9.36,0.0101
11/3/2023,GM,223.35,-4.36,131.52,479.94,214.15,0.0355,0.82,-2.38,0.0291
11/3/2023,RIVN,322.38,2.94,135.46,215.12,328.6,0.0464,1.13,14.3,0.0254
11/3/2023,LCID,83.23,7.05,135.75,470.12,91.58,0.0153,1.05,14.01,0.0382
11/3/2023,AMZN,446.4,13.54,141.25,263.6,440.63,0.0317,1.17,6.79,0.0374
11/3/2023,WMT,378.49,-2.59,107.33,466.63,367.64,0.0578,1.03,49.49,0.0307
11/3/2023,COST,220.1,3.21,96.93,447.36,215.48,0.0352,0.86,-7.36,0.0271
11/3/2023,TGT,201.74,-4.83,96.25,481.46,210.79,0.0398,1.1,15.24,0.0397
11/3/2023,HD,346.31,-4.33,147.82,419.49,352.9,0.0903,1.17,27.18,0.0222
11/3/2023,BA,251.15,-6.26,85.87,407.62,250.39,0.0305,0.96,14.49,0.0326
11/3/2023,LMT,144.3,-4.93,137.81,453.43,139.21,0.0483,0.84,1.39,0.0156
11/3/2023,NOC,447.04,-12.69,94.7,464.64,446.35,0.0265,1.05,13.81,0.0105
11/3/2023,GD,358.47,-1.73,132.45,112.21,373.35,0.064,1.17,3.58,0.0191
11/3/2023,RTX,249.25,-4.47,115.15,256.9,254.37,0.0415,1.1,10.7,0.012
11/3/2023,VZ,175.28,0.72,119.78,278.74,193.25,0.0677,0.84,-24.2,0.0319
11/3/2023,T,399.24,-0.57,100.37,225.71,404.37,0.0727,1.09,-17.7,0.0294
11/3/2023,DIS,140.91,5,115.77,428.14,145.16,0.0561,0.98,-2.91,0.0398
11/3/2023,NFLX,167.6,-0.53,136.33,201.37,166.36,0.0372,0.91,11.59,0.039
11/3/2023,CMCSA,443.14,2.59,86.38,482.39,432.2,0.0647,1.11,-19.72,0.037
11/3/2023,AMD,371.18,1.23,129.23,111.35,383.91,0.0415,0.95,-7.64,0.0228
11/3/2023,TSM,408.57,-3.97,131.29,395.15,407.05,0.0391,1.03,32.59,0.0213
11/3/2023,INTC,324.66,14.3,126.54,100.26,332.04,0.0598,0.88,-7.75,0.0333
11/3/2023,AVGO,378.54,-9.73,141.96,390.72,382.94,0.0336,1.15,34.67,0.0374
11/3/2023,QCOM,425.52,-0.09,83.55,242.13,414.07,0.0679,0.9,17.17,0.0131
11/10/2023,AAPL,99.15,3.04,115.84,414.08,112.82,0.0284,0.81,21.02,0.0125
11/10/2023,MSFT,74.76,-4.13,84.29,146.88,108.31,0.0706,1.14,8.71,0.0191
11/10/2023,GOOGL,428.91,11.05,103.37,149.12,414.91,0.0465,1.11,3.39,0.0306
